OrderID,Producto,ProductURI,OrderItemID,Tipo,NIF,Company,matchedOrganizations,Adjudicatario,OrganizationURI,Fecha,CantidadPedido,CantidadRecibido,CantidadPendiente,ImportePedido,ImportePagado,ImportePendiente,totalVAT
MONO_INTEGRAL_NOVO_HERMALEV_SL_2020-04-20T00:00Z,MONO INTEGRAL,MONO_INTEGRAL,MONO_INTEGRAL_NOVO_HERMALEV_SL,Product,B73777583,"NOVO HERMALEV, S.L.",,"NOVO HERMALEV, S.L.",NOVO_HERMALEV_SL,2020-04-20T00:00:00Z,2020.0,2020.0,0.0,63500.0,63500.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_GARRIC_MEDICA_SL_2020-04-20T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_GARRIC_MEDICA_SL,Product,B80196934,"GARRIC MEDICA, S.L.",,"GARRIC MEDICA, S.L.",GARRIC_MEDICA_SL,2020-04-20T00:00:00Z,60000.0,60000.0,0.0,534000.0,534000.0,0,21
Tubul/filt/circ__Y_INTERSURGICAL_ESPAÑA_SL_2020-04-20T00:00Z,Tubul/filt/circ. Y,Tubul/filt/circ__Y,Tubul/filt/circ__Y_INTERSURGICAL_ESPAÑA_SL,Product,B80957889,"INTERSURGICAL ESPAÑA, S.L.",Q17322459,Intersurgical,INTERSURGICAL_ESPAÑA_SL,2020-04-20T00:00:00Z,40.0,40.0,0.0,1447.0,1447.0,0,21
Termó/sensor_reg_dat_MASIMO_EUROPE_LTD_SUCURSAL_EN_ESPAÑ_2020-04-20T00:00Z,Termó/sensor reg.dat,Termó/sensor_reg_dat,Termó/sensor_reg_dat_MASIMO_EUROPE_LTD_SUCURSAL_EN_ESPAÑ,Product,W0068620D,MASIMO EUROPE LTD SUCURSAL EN ESPAÑ,Q6783278,Masimo,MASIMO_EUROPE_LTD_SUCURSAL_EN_ESPAÑ,2020-04-20T00:00:00Z,280.0,280.0,0.0,3371.0,3371.0,0,21
GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_EL_CORTE_INGLES_SA_2020-04-21T00:00Z,"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_EL_CORTE_INGLES_SA,Product,A28017895,"EL CORTE INGLES, S.A.",Q623133,El Corte Inglés,EL_CORTE_INGLES_SA,2020-04-21T00:00:00Z,3029000.0,492500.0,2536500.0,239640.0,38964.0,74012,21
Fund/prot_desechable_PALEX_MEDICAL_SA_2020-04-21T00:00Z,Fund/prot.desechable,Fund/prot_desechable,Fund/prot_desechable_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-21T00:00:00Z,6000.0,6000.0,0.0,5735.0,5735.0,0,21
Mascarilla_O2/otras_IZASA_HOSPITAL_SLU_2020-04-21T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_IZASA_HOSPITAL_SLU,Product,B08438731,"IZASA HOSPITAL, S.L.U",,"IZASA HOSPITAL, S.L.U",IZASA_HOSPITAL_SLU,2020-04-21T00:00:00Z,250.0,250.0,0.0,242.0,242.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_COMEDIC_SL_2020-04-21T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,130.0,130.0,0.0,197.0,197.0,0,21
CALZAS_COMEDIC_SL_2020-04-21T00:00Z,CALZAS,CALZAS,CALZAS_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,25000.0,25000.0,0.0,979.0,979.0,0,21
GORROS_COMEDIC_SL_2020-04-21T00:00Z,GORROS,GORROS,GORROS_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,6400.0,6400.0,0.0,231.0,231.0,0,21
PIJAMAS_COMEDIC_SL_2020-04-21T00:00Z,PIJAMAS,PIJAMAS,PIJAMAS_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,1000.0,1000.0,0.0,3146.0,3146.0,0,21
FRIGORIFICO_SOTRONI_SL_2020-04-21T00:00Z,FRIGORIFICO,FRIGORIFICO,FRIGORIFICO_SOTRONI_SL,Product,B30203327,"SOTRONI, S.L.",,"SOTRONI, S.L.",SOTRONI_SL,2020-04-21T00:00:00Z,1.0,1.0,0.0,369.0,369.0,0,21
CABLE_P/ELECTRODO___/PINZA_COCODRILO_EEG_DEXTRO_MEDICA_SL_2020-04-21T00:00Z,CABLE P/ELECTRODO.../PINZA COCODRILO EEG,CABLE_P/ELECTRODO___/PINZA_COCODRILO_EEG,CABLE_P/ELECTRODO___/PINZA_COCODRILO_EEG_DEXTRO_MEDICA_SL,Product,B46149555,"DEXTRO MEDICA, S.L.",,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-04-21T00:00:00Z,1.0,1.0,0.0,185.0,185.0,0,21
IMPRESORA_LÁSER_UTOPIUX_INGENIERIA_INFORMATICA_SL_2020-04-21T00:00Z,IMPRESORA LÁSER,IMPRESORA_LÁSER,IMPRESORA_LÁSER_UTOPIUX_INGENIERIA_INFORMATICA_SL,Product,B73490872,"UTOPIUX INGENIERIA INFORMATICA, S.L",,"UTOPIUX INGENIERIA INFORMATICA, S.L",UTOPIUX_INGENIERIA_INFORMATICA_SL,2020-04-21T00:00:00Z,18.0,18.0,0.0,3485.0,3485.0,0,21
ORDENADOR_PORTATIL_AZURITA_STORE_SL_2020-04-21T00:00Z,ORDENADOR PORTATIL,ORDENADOR_PORTATIL,ORDENADOR_PORTATIL_AZURITA_STORE_SL,Product,B73997413,"AZURITA STORE, S.L.",,"AZURITA STORE, S.L.",AZURITA_STORE_SL,2020-04-21T00:00:00Z,1.0,1.0,0.0,655.0,655.0,0,21
Conector/adaptador_INTERSURGICAL_ESPAÑA_SL_2020-04-21T00:00Z,Conector/adaptador,Conector/adaptador,Conector/adaptador_INTERSURGICAL_ESPAÑA_SL,Product,B80957889,"INTERSURGICAL ESPAÑA, S.L.",Q17322459,Intersurgical,INTERSURGICAL_ESPAÑA_SL,2020-04-21T00:00:00Z,600.0,600.0,0.0,1125.0,1125.0,0,21
Mascarilla_O2/otras_LINDE_MEDICA_SLU_2020-04-21T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-21T00:00:00Z,32.0,32.0,0.0,1553.0,1553.0,0,0
Toall/esp_desechable_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-04-21T00:00Z,Toall/esp.desechable,Toall/esp_desechable,Toall/esp_desechable_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-21T00:00:00Z,1560.0,1560.0,0.0,1699.0,1699.0,0,21
Eq/acc__perfusión_CARDINAL_HEALTH_SPAIN_511_SL_2020-04-21T00:00Z,Eq/acc. perfusión,Eq/acc__perfusión,Eq/acc__perfusión_CARDINAL_HEALTH_SPAIN_511_SL,Product,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",Q902397,Cardinal Health,CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,144.0,144.0,0.0,610.0,610.0,0,21
Sistemas_nutrición_CARDINAL_HEALTH_SPAIN_511_SL_2020-04-21T00:00Z,Sistemas nutrición,Sistemas_nutrición,Sistemas_nutrición_CARDINAL_HEALTH_SPAIN_511_SL,Product,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",Q902397,Cardinal Health,CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,90.0,90.0,0.0,381.0,381.0,0,21
Sondas_de_aspiración_CARDINAL_HEALTH_SPAIN_511_SL_2020-04-21T00:00Z,Sondas de aspiración,Sondas_de_aspiración,Sondas_de_aspiración_CARDINAL_HEALTH_SPAIN_511_SL,Product,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",Q902397,Cardinal Health,CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,1000.0,1000.0,0.0,128.0,128.0,0,21
Fij/suj/acc_ventiltp_MATCLINIC_SL_2020-04-21T00:00Z,Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,Fij/suj/acc_ventiltp_MATCLINIC_SL,Product,B97527477,"MATCLINIC, S.L.",,"MATCLINIC, S.L.",MATCLINIC_SL,2020-04-21T00:00:00Z,1.0,1.0,0.0,404.0,404.0,0,21
Tubul/filt/circ__Y_MATCLINIC_SL_2020-04-21T00:00Z,Tubul/filt/circ. Y,Tubul/filt/circ__Y,Tubul/filt/circ__Y_MATCLINIC_SL,Product,B97527477,"MATCLINIC, S.L.",,"MATCLINIC, S.L.",MATCLINIC_SL,2020-04-21T00:00:00Z,1000.0,1000.0,0.0,1634.0,1634.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_ALTHEA_MEDICA_SC_2020-04-21T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_ALTHEA_MEDICA_SC,Product,J73691651,"ALTHEA MEDICA, S.C.",,"ALTHEA MEDICA, S.C.",ALTHEA_MEDICA_SC,2020-04-21T00:00:00Z,1500.0,1500.0,0.0,10200.0,10200.0,0,21
RAYOS_X_AGFA_NV_SUCURSAL_EN_ESPAÑA_2020-04-22T00:00Z,RAYOS X,RAYOS_X,RAYOS_X_AGFA_NV_SUCURSAL_EN_ESPAÑA,Product,W0172342H,AGFA NV SUCURSAL EN ESPAÑA,,AGFA NV SUCURSAL EN ESPAÑA,AGFA_NV_SUCURSAL_EN_ESPAÑA,2020-04-22T00:00:00Z,1.0,1.0,0.0,88900.0,88900.0,0,0
ADHESIVO_JUAN_MANUEL_MARTINEZ_TORRECILLAS_2020-04-22T00:00Z,ADHESIVO,ADHESIVO,ADHESIVO_JUAN_MANUEL_MARTINEZ_TORRECILLAS,Product,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,34.0,34.0,0.0,698.0,698.0,0,21
CARTEL_INDICATIVOS_JUAN_MANUEL_MARTINEZ_TORRECILLAS_2020-04-22T00:00Z,CARTEL INDICATIVOS,CARTEL_INDICATIVOS,CARTEL_INDICATIVOS_JUAN_MANUEL_MARTINEZ_TORRECILLAS,Product,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,17.0,17.0,0.0,217.0,217.0,0,21
SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica)_LABORATORIOS_HARTMANN_SA_2020-04-22T00:00Z,SOLUCION HIDROALCOHOLICA (biocida y cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica)_LABORATORIOS_HARTMANN_SA,Product,A08032401,"LABORATORIOS HARTMANN, S.A.",,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-04-22T00:00:00Z,3580.0,3580.0,0.0,10396.0,10396.0,0,0
Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA_2020-04-22T00:00Z,Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA,Product,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",Q54969824,Dräger Medica,DRAGER_MEDICAL_HISPANIA_SA,2020-04-22T00:00:00Z,24.0,24.0,0.0,552.0,552.0,0,21
REP_/MANT__APARATOS_MÉD__Y_QUIR__DRAGER_MEDICAL_HISPANIA_SA_2020-04-22T00:00Z,REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,REP_/MANT__APARATOS_MÉD__Y_QUIR__DRAGER_MEDICAL_HISPANIA_SA,Service,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",Q54969824,Dräger Medica,DRAGER_MEDICAL_HISPANIA_SA,2020-04-22T00:00:00Z,5356.68,5356.68,0.0,5357.0,5357.0,0,21
PLACA_POLIETILENO_P__PHONY_(CORONAVIRUS)_WERFEN_ESPAÑA_SA_2020-04-22T00:00Z,PLACA POLIETILENO P..PHONY (CORONAVIRUS),PLACA_POLIETILENO_P__PHONY_(CORONAVIRUS),PLACA_POLIETILENO_P__PHONY_(CORONAVIRUS)_WERFEN_ESPAÑA_SA,Product,A28114742,"WERFEN ESPAÑA, S.A.",Q2560196,Werfen,WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,336.0,336.0,0.0,225.0,225.0,0,21
Punta_pipeta_filt___anca_1500µl__estéril_WERFEN_ESPAÑA_SA_2020-04-22T00:00Z,"Punta pipeta filt...anca 1500µl, estéril",Punta_pipeta_filt___anca_1500µl__estéril,Punta_pipeta_filt___anca_1500µl__estéril_WERFEN_ESPAÑA_SA,Product,A28114742,"WERFEN ESPAÑA, S.A.",Q2560196,Werfen,WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,1024.0,1024.0,0.0,253.0,253.0,0,21
Punta_pipeta_filt___anca_200_µl__estéril_WERFEN_ESPAÑA_SA_2020-04-22T00:00Z,"Punta pipeta filt...anca 200 µl, estéril",Punta_pipeta_filt___anca_200_µl__estéril,Punta_pipeta_filt___anca_200_µl__estéril_WERFEN_ESPAÑA_SA,Product,A28114742,"WERFEN ESPAÑA, S.A.",Q2560196,Werfen,WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,1024.0,1024.0,0.0,152.0,152.0,0,21
Tapa_cubeta_montaje_procesador_tejidos_WERFEN_ESPAÑA_SA_2020-04-22T00:00Z,Tapa cubeta montaje procesador tejidos,Tapa_cubeta_montaje_procesador_tejidos,Tapa_cubeta_montaje_procesador_tejidos_WERFEN_ESPAÑA_SA,Product,A28114742,"WERFEN ESPAÑA, S.A.",Q2560196,Werfen,WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,144.0,144.0,0.0,138.0,138.0,0,21
REP_/MANT__APARATOS_MÉD__Y_QUIR__MEDTRONIC_IBERICA_SA_2020-04-22T00:00Z,REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,REP_/MANT__APARATOS_MÉD__Y_QUIR__MEDTRONIC_IBERICA_SA,Service,A28389484,"MEDTRONIC IBERICA, S.A.",Q642189,Medtronic plc,MEDTRONIC_IBERICA_SA,2020-04-22T00:00:00Z,2319.31,2319.31,0.0,2319.0,2319.0,0,21
LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS_ONET_IBERIA_SOLUCIONES_SA_2020-04-22T00:00Z,LIMPIEZA  EDIFICIOS ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS_ONET_IBERIA_SOLUCIONES_SA,Service,A47379235,"ONET IBERIA SOLUCIONES, S.A.",,"ONET IBERIA SOLUCIONES, S.A.",ONET_IBERIA_SOLUCIONES_SA,2020-04-22T00:00:00Z,105000.0,97975.85,7024.15,105000.0,97976.0,7024,21
BATAS_DESECHABLES_E_IMPERMEABLES_CONFECCIONES_DELMAPUNTO_SL_2020-04-22T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_CONFECCIONES_DELMAPUNTO_SL,Product,B02241453,"CONFECCIONES DELMAPUNTO, S.L.",,"CONFECCIONES DELMAPUNTO, S.L.",CONFECCIONES_DELMAPUNTO_SL,2020-04-22T00:00:00Z,1560.0,1560.0,0.0,4836.0,4836.0,0,0
Fij/suj/acc_ventiltp_INSANEX_S_L_2020-04-22T00:00Z,Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,Fij/suj/acc_ventiltp_INSANEX_S_L,Product,B06232094,"INSANEX, S. L.",,"INSANEX, S. L.",INSANEX_S_L,2020-04-22T00:00:00Z,20.0,20.0,0.0,626.0,626.0,0,21
Edificios_relacionados_con_la_salud_TERCYLOR_SL_2020-04-22T00:00Z,Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,Edificios_relacionados_con_la_salud_TERCYLOR_SL,Service,B73482390,"TERCYLOR, S.L.",,"TERCYLOR, S.L.",TERCYLOR_SL,2020-04-22T00:00:00Z,1615.35,1615.35,0.0,1615.0,1615.0,0,21
Edificios_relacionados_con_la_salud_ARTIE_GESTION_TECNICA_SL_2020-04-22T00:00Z,Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,Edificios_relacionados_con_la_salud_ARTIE_GESTION_TECNICA_SL,Service,B73843658,"ARTIE GESTION TECNICA, S.L.",,"ARTIE GESTION TECNICA, S.L.",ARTIE_GESTION_TECNICA_SL,2020-04-22T00:00:00Z,15572.7,15572.7,0.0,15572.0,15572.0,0,21
Conector/adaptador_LINDE_MEDICA_SLU_2020-04-22T00:00Z,Conector/adaptador,Conector/adaptador,Conector/adaptador_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,12.0,12.0,0.0,0.0,0.0,0,0
Mascarilla_O2/otras_LINDE_MEDICA_SLU_2020-04-22T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,60.0,60.0,0.0,131.0,131.0,0,21
Tubul/filt/circ__Y_LINDE_MEDICA_SLU_2020-04-22T00:00Z,Tubul/filt/circ. Y,Tubul/filt/circ__Y,Tubul/filt/circ__Y_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,20.0,20.0,0.0,139.0,139.0,0,21
GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-04-22T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-22T00:00:00Z,2000.0,2000.0,0.0,1020.0,1020.0,0,21
MANTENIMIENTO_CENTROS_SANITARIOS_CRISTALERIA_EL_POLIGONO_CB_2020-04-22T00:00Z,MANTENIMIENTO CENTROS SANITARIOS,MANTENIMIENTO_CENTROS_SANITARIOS,MANTENIMIENTO_CENTROS_SANITARIOS_CRISTALERIA_EL_POLIGONO_CB,Service,E30805816,CRISTALERIA EL POLIGONO C.B.,,CRISTALERIA EL POLIGONO C.B.,CRISTALERIA_EL_POLIGONO_CB,2020-04-22T00:00:00Z,4507.25,4507.25,0.0,4507.0,4507.0,0,21
GORROS_ALTHEA_MEDICA_SC_2020-04-22T00:00Z,GORROS,GORROS,GORROS_ALTHEA_MEDICA_SC,Product,J73691651,"ALTHEA MEDICA, S.C.",,"ALTHEA MEDICA, S.C.",ALTHEA_MEDICA_SC,2020-04-22T00:00:00Z,10000.0,10000.0,0.0,474.0,474.0,0,0
MANTENIMIENTO_INSTALACIONES_ELECTRICAS_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017_2020-04-22T00:00Z,MANTENIMIENTO INSTALACIONES ELECTRICAS,MANTENIMIENTO_INSTALACIONES_ELECTRICAS,MANTENIMIENTO_INSTALACIONES_ELECTRICAS_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,Service,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,163.35,163.35,0.0,163.0,163.0,0,21
SERV_INST_EQUIPO_ELECTRICO_Y_MECANICO_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017_2020-04-22T00:00Z,SERV.INST.EQUIPO ELECTRICO Y MECANICO,SERV_INST_EQUIPO_ELECTRICO_Y_MECANICO,SERV_INST_EQUIPO_ELECTRICO_Y_MECANICO_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,Service,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,1379.11,1379.11,0.0,1379.0,1379.0,0,21
SERV_INST_EQUIPO_MEDICO_Y_QUIRURGICO_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017_2020-04-22T00:00Z,SERV.INST.EQUIPO MEDICO Y QUIRURGICO,SERV_INST_EQUIPO_MEDICO_Y_QUIRURGICO,SERV_INST_EQUIPO_MEDICO_Y_QUIRURGICO_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,Service,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,690.31,690.31,0.0,690.0,690.0,0,21
SERV_INSTALACIÓN_MAQUINARIA_Y_EQUIPOS_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017_2020-04-22T00:00Z,SERV.INSTALACIÓN MAQUINARIA Y EQUIPOS,SERV_INSTALACIÓN_MAQUINARIA_Y_EQUIPOS,SERV_INSTALACIÓN_MAQUINARIA_Y_EQUIPOS_UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,Service,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,631.62,631.62,0.0,632.0,632.0,0,21
GUANTE_QUIRÚRGICO_EL_CORTE_INGLES_SA_2020-04-23T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_EL_CORTE_INGLES_SA,Product,A28017895,"EL CORTE INGLES, S.A.",Q623133,El Corte Inglés,EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,2150.0,2150.0,0.0,515.0,515.0,0,0
MASCARILLAS_QUIRURGICAS_I__de_tipo_II_y_IIR_EL_CORTE_INGLES_SA_2020-04-23T00:00Z,"MASCARILLAS QUIRURGICAS I, de tipo II y IIR",MASCARILLAS_QUIRURGICAS_I__de_tipo_II_y_IIR,MASCARILLAS_QUIRURGICAS_I__de_tipo_II_y_IIR_EL_CORTE_INGLES_SA,Product,A28017895,"EL CORTE INGLES, S.A.",Q623133,El Corte Inglés,EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,490000.0,490000.0,0.0,220500.0,220500.0,0,0
REP_/MANT__APARATOS_MÉD__Y_QUIR__GENERAL_ELECTRIC_HEALTHCARE_ESPSA_2020-04-23T00:00Z,REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,REP_/MANT__APARATOS_MÉD__Y_QUIR__GENERAL_ELECTRIC_HEALTHCARE_ESPSA,Service,A28061737,GENERAL ELECTRIC HEALTHCARE ESP.SA,,GENERAL ELECTRIC HEALTHCARE ESP.SA,GENERAL_ELECTRIC_HEALTHCARE_ESPSA,2020-04-23T00:00:00Z,1275.12,1275.12,0.0,1275.0,1275.0,0,21
REP_/MANT_BOMBAS__VÁLV___GRIFOS_Y_CONT__DRAGER_MEDICAL_HISPANIA_SA_2020-04-23T00:00Z,"REP./MANT.BOMBAS, VÁLV., GRIFOS Y CONT.",REP_/MANT_BOMBAS__VÁLV___GRIFOS_Y_CONT_,REP_/MANT_BOMBAS__VÁLV___GRIFOS_Y_CONT__DRAGER_MEDICAL_HISPANIA_SA,Service,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",Q54969824,Dräger Medica,DRAGER_MEDICAL_HISPANIA_SA,2020-04-23T00:00:00Z,2693.46,2693.46,0.0,2693.0,2693.0,0,21
REP_/MANT__APARATOS_MÉD__Y_QUIR__INSTRUMENTACION_Y_COMPONENTES_SA_2020-04-23T00:00Z,REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,REP_/MANT__APARATOS_MÉD__Y_QUIR__INSTRUMENTACION_Y_COMPONENTES_SA,Service,A50086412,"INSTRUMENTACION Y COMPONENTES, S.A.",,"INSTRUMENTACION Y COMPONENTES, S.A.",INSTRUMENTACION_Y_COMPONENTES_SA,2020-04-23T00:00:00Z,911.69,911.69,0.0,912.0,912.0,0,21
KITS_PCR_DIAGNOSTICO_COVID-19_PALEX_MEDICAL_SA_2020-04-23T00:00Z,KITS PCR DIAGNOSTICO COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-23T00:00:00Z,5.0,5.0,0.0,12500.0,12500.0,0,0
PCR_EXTRACCION_Y_MATERIAL_ACCESORIO_PALEX_MEDICAL_SA_2020-04-23T00:00Z,PCR EXTRACCION Y MATERIAL ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-23T00:00:00Z,1.0,1.0,0.0,86.0,86.0,0,21
LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS_CLECE_SA_2020-04-23T00:00Z,LIMPIEZA  EDIFICIOS ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS_CLECE_SA,Service,A80364243,"CLECE, S.A.",,"CLECE, S.A.",CLECE_SA,2020-04-23T00:00:00Z,70000.0,36233.38,33766.62,70000.0,36233.0,33767,21
TEST_RAPIDO_COVID-19_ORTOPEDIA_Y_CIRUGIA_SL_2020-04-23T00:00Z,TEST RAPIDO COVID-19,TEST_RAPIDO_COVID-19,TEST_RAPIDO_COVID-19_ORTOPEDIA_Y_CIRUGIA_SL,Product,B08707010,ORTOPEDIA Y CIRUGIA S.L.,,ORTOPEDIA Y CIRUGIA S.L.,ORTOPEDIA_Y_CIRUGIA_SL,2020-04-23T00:00:00Z,200000.0,200000.0,0.0,2400000.0,2400000.0,0,0
